time,vx,vy,vz,cmd_axis,cmd_vel
1.313143253326416,2.1634604930877686,0.01735314354300499,-0.03742015361785889,x,3.0
1.3634588718414307,2.277829647064209,0.01801009103655815,-0.040729545056819916,x,3.0
1.4140748977661133,2.277829647064209,0.01801009103655815,-0.040729545056819916,x,3.0
1.464465618133545,2.3681294918060303,0.01970282569527626,-0.0417659617960453,x,3.0
1.5149641036987305,2.3681294918060303,0.01970282569527626,-0.0417659617960453,x,3.0
1.5654544830322266,2.3681294918060303,0.01970282569527626,-0.0417659617960453,x,3.0
1.6158549785614014,2.4945287704467773,0.019345134496688843,-0.04393291845917702,x,3.0
1.6663801670074463,2.4945287704467773,0.019345134496688843,-0.04393291845917702,x,3.0
1.7167556285858154,2.5553908348083496,0.019357377663254738,-0.04214421659708023,x,3.0
1.767216682434082,2.5553908348083496,0.019357377663254738,-0.04214421659708023,x,3.0
1.8176367282867432,2.602806806564331,0.021167704835534096,-0.039601776748895645,x,3.0
1.8681716918945312,2.602806806564331,0.021167704835534096,-0.039601776748895645,x,3.0
1.9184887409210205,2.6474177837371826,0.021935326978564262,-0.03918169066309929,x,3.0
1.9689688682556152,2.6474177837371826,0.021935326978564262,-0.03918169066309929,x,3.0
2.0194215774536133,2.684053421020508,0.020437706261873245,-0.04077080637216568,x,3.0
2.070026397705078,2.684053421020508,0.020437706261873245,-0.04077080637216568,x,3.0
2.1205010414123535,2.715564250946045,0.02051067166030407,-0.03996886685490608,x,3.0
2.171161413192749,2.715564250946045,0.02051067166030407,-0.03996886685490608,x,3.0
2.221572160720825,2.7422590255737305,0.020785611122846603,-0.03756776079535484,x,3.0
2.2721283435821533,2.7422590255737305,0.020785611122846603,-0.03756776079535484,x,3.0
2.322519540786743,2.7658164501190186,0.021682633087038994,-0.034885380417108536,x,3.0
2.373112916946411,2.7658164501190186,0.021682633087038994,-0.034885380417108536,x,3.0
2.4235293865203857,2.7869131565093994,0.019584208726882935,-0.03475033864378929,x,3.0
2.474092721939087,2.7869131565093994,0.019584208726882935,-0.03475033864378929,x,3.0
2.524521827697754,2.7869131565093994,0.019584208726882935,-0.03475033864378929,x,3.0
2.574890375137329,2.8102426528930664,0.017736194655299187,-0.0325823575258255,x,3.0
2.6254379749298096,2.8102426528930664,0.017736194655299187,-0.0325823575258255,x,3.0
2.6758530139923096,2.8226916790008545,0.01850663125514984,-0.03184816241264343,x,3.0
2.726316452026367,2.8226916790008545,0.01850663125514984,-0.03184816241264343,x,3.0
2.7767701148986816,2.8360586166381836,0.018137050792574883,-0.029684271663427353,x,3.0
2.827366590499878,2.8360586166381836,0.018137050792574883,-0.029684271663427353,x,3.0
2.8777289390563965,2.8473408222198486,0.01477221492677927,-0.02828175015747547,x,3.0
2.928338050842285,2.8473408222198486,0.01477221492677927,-0.02828175015747547,x,3.0
2.9787840843200684,2.8566699028015137,0.01430928148329258,-0.026213960722088814,x,3.0
3.02929425239563,2.8566699028015137,0.01430928148329258,-0.026213960722088814,x,3.0
3.0797274112701416,2.863020896911621,0.016154054552316666,-0.023900754749774933,x,3.0
3.1301374435424805,2.863020896911621,0.016154054552316666,-0.023900754749774933,x,3.0
3.1805026531219482,2.86999773979187,0.016023708507418633,-0.023179899901151657,x,3.0
3.231034278869629,2.86999773979187,0.016023708507418633,-0.023179899901151657,x,3.0
3.281463146209717,2.8775951862335205,0.016148103401064873,-0.02293003909289837,x,3.0
3.332270383834839,2.8775951862335205,0.016148103401064873,-0.02293003909289837,x,3.0
3.3826329708099365,2.884925365447998,0.017414066940546036,-0.021859193220734596,x,3.0
3.4331843852996826,2.884925365447998,0.017414066940546036,-0.021859193220734596,x,3.0
3.483607053756714,2.884925365447998,0.017414066940546036,-0.021859193220734596,x,3.0
3.533980369567871,2.8901453018188477,0.01897357404232025,-0.01766284927725792,x,3.0
3.5845706462860107,2.8901453018188477,0.01897357404232025,-0.01766284927725792,x,3.0
3.634845733642578,2.8968427181243896,0.015714075416326523,-0.018019892275333405,x,3.0
3.6855037212371826,2.8968427181243896,0.015714075416326523,-0.018019892275333405,x,3.0
3.7358109951019287,2.901576519012451,0.015138017944991589,-0.017345018684864044,x,3.0
3.786386489868164,2.901576519012451,0.015138017944991589,-0.017345018684864044,x,3.0
3.8367769718170166,2.9035708904266357,0.016233284026384354,-0.01648251712322235,x,3.0
3.8873324394226074,2.9035708904266357,0.016233284026384354,-0.01648251712322235,x,3.0
3.9376513957977295,2.9054107666015625,0.016513695940375328,-0.015626568347215652,x,3.0
3.988178014755249,2.9054107666015625,0.016513695940375328,-0.015626568347215652,x,3.0
4.03853702545166,2.909893751144409,0.01271185651421547,-0.01671105995774269,x,3.0
4.089072227478027,2.909893751144409,0.01271185651421547,-0.01671105995774269,x,3.0
4.139486074447632,2.9122791290283203,0.012569116428494453,-0.015973474830389023,x,3.0
4.190008878707886,2.9122791290283203,0.012569116428494453,-0.015973474830389023,x,3.0
4.240353345870972,2.9151718616485596,0.013526245020329952,-0.01473425142467022,x,3.0
4.2909862995147705,2.9151718616485596,0.013526245020329952,-0.01473425142467022,x,3.0
4.341395854949951,2.9169323444366455,0.01537788100540638,-0.013027760200202465,x,3.0
4.392018556594849,2.9169323444366455,0.01537788100540638,-0.013027760200202465,x,3.0
4.442451238632202,2.919154405593872,0.01407711673527956,-0.012952328659594059,x,3.0
4.492978811264038,2.919154405593872,0.01407711673527956,-0.012952328659594059,x,3.0
4.543426036834717,2.919154405593872,0.01407711673527956,-0.012952328659594059,x,3.0
4.593915224075317,2.9219892024993896,0.014328589662909508,-0.011564762331545353,x,3.0
4.644529104232788,2.9219892024993896,0.014328589662909508,-0.011564762331545353,x,3.0
4.69492769241333,2.923297643661499,0.01653151400387287,-0.010603171773254871,x,3.0
4.745595932006836,2.923297643661499,0.01653151400387287,-0.010603171773254871,x,3.0
4.795950889587402,2.925795793533325,0.014718928374350071,-0.010399372316896915,x,3.0
4.846593379974365,2.925795793533325,0.014718928374350071,-0.010399372316896915,x,3.0
4.896963596343994,2.928861379623413,0.014054961502552032,-0.010014175437390804,x,3.0
4.947587490081787,2.928861379623413,0.014054961502552032,-0.010014175437390804,x,3.0
4.998020648956299,2.931729793548584,0.013746713288128376,-0.008556592278182507,x,3.0
5.048609733581543,2.931729793548584,0.013746713288128376,-0.008556592278182507,x,3.0
5.098951816558838,2.9330320358276367,0.015802158042788506,-0.007634294684976339,x,3.0
5.149576187133789,2.9330320358276367,0.015802158042788506,-0.007634294684976339,x,3.0
5.199898719787598,2.934889078140259,0.013728613965213299,-0.008049532771110535,x,3.0
5.250554800033569,2.934889078140259,0.013728613965213299,-0.008049532771110535,x,3.0
5.300863265991211,2.9370622634887695,0.01170995831489563,-0.008665520697832108,x,3.0
5.351568698883057,2.9370622634887695,0.01170995831489563,-0.008665520697832108,x,3.0
5.401888132095337,2.9369819164276123,0.011697325855493546,-0.007613600231707096,x,3.0
5.452404022216797,2.9369819164276123,0.011697325855493546,-0.007613600231707096,x,3.0
5.502871036529541,2.9369819164276123,0.011697325855493546,-0.007613600231707096,x,3.0
5.553173542022705,2.938810110092163,0.011485719121992588,-0.0055475132539868355,x,3.0
5.603785037994385,2.938810110092163,0.011485719121992588,-0.0055475132539868355,x,3.0
5.654142618179321,2.9405517578125,0.008592981845140457,-0.0054451581090688705,x,3.0
5.704738616943359,2.9405517578125,0.008592981845140457,-0.0054451581090688705,x,3.0
5.75518798828125,2.9425172805786133,0.007440836168825626,-0.00496508227661252,x,3.0
5.805771589279175,2.9425172805786133,0.007440836168825626,-0.00496508227661252,x,3.0
5.856123685836792,2.943056583404541,0.008967808447778225,-0.003969116136431694,x,3.0
5.906657934188843,2.943056583404541,0.008967808447778225,-0.003969116136431694,x,3.0
5.9569947719573975,2.9430716037750244,0.0068389191292226315,-0.004653832409530878,x,3.0
6.007575035095215,2.9430716037750244,0.0068389191292226315,-0.004653832409530878,x,3.0
6.058002233505249,2.9439117908477783,0.00515622878447175,-0.004229764919728041,x,3.0
6.108606815338135,2.9439117908477783,0.00515622878447175,-0.004229764919728041,x,3.0
6.158994436264038,2.946103572845459,0.005796044133603573,-0.0037611774168908596,x,3.0
6.209660530090332,2.946103572845459,0.005796044133603573,-0.0037611774168908596,x,3.0
6.259973764419556,2.945875406265259,0.006131893023848534,-0.003048757091164589,x,3.0
6.310425043106079,2.945875406265259,0.006131893023848534,-0.003048757091164589,x,3.0
6.360694408416748,2.9460208415985107,0.005991274956613779,-0.0034067737869918346,x,3.0
6.411215305328369,2.9460208415985107,0.005991274956613779,-0.0034067737869918346,x,3.0
6.461613893508911,2.9477500915527344,0.004338075872510672,-0.0027466611936688423,x,3.0
6.5121846199035645,2.9477500915527344,0.004338075872510672,-0.0027466611936688423,x,3.0
6.562650203704834,2.9477500915527344,0.004338075872510672,-0.0027466611936688423,x,3.0
6.6130149364471436,2.9500696659088135,0.00475333770737052,-0.0022586851846426725,x,3.0
6.663758754730225,2.9500696659088135,0.00475333770737052,-0.0022586851846426725,x,3.0
6.714174270629883,2.9513418674468994,0.005590799264609814,-0.0017008720897138119,x,3.0
6.764707088470459,2.9513418674468994,0.005590799264609814,-0.0017008720897138119,x,3.0
6.8150365352630615,2.9535884857177734,0.002905629575252533,-0.0029578099492937326,x,3.0
6.865591764450073,2.9535884857177734,0.002905629575252533,-0.0029578099492937326,x,3.0
6.915921211242676,2.956017017364502,0.00045539397979155183,-0.004508854355663061,x,3.0
6.966485261917114,2.956017017364502,0.00045539397979155183,-0.004508854355663061,x,3.0
7.016801118850708,2.957303524017334,0.0004977583885192871,-0.002823679242283106,x,3.0
7.067270755767822,2.957303524017334,0.0004977583885192871,-0.002823679242283106,x,3.0
7.117717266082764,2.9580464363098145,0.0008063160930760205,-0.0020758272148668766,x,3.0
7.168152809143066,2.9580464363098145,0.0008063160930760205,-0.0020758272148668766,x,3.0
7.2186362743377686,2.9603240489959717,0.0006847608601674438,-0.0019551189616322517,x,3.0
7.269176483154297,2.9603240489959717,0.0006847608601674438,-0.0019551189616322517,x,3.0
7.3195860385894775,2.9614062309265137,0.0012079166481271386,-0.0028388460632413626,x,3.0
7.37014102935791,2.9614062309265137,0.0012079166481271386,-0.0028388460632413626,x,3.0
7.4204795360565186,2.961947441101074,0.0018683650996536016,-0.0022101886570453644,x,3.0
7.47086501121521,2.961947441101074,0.0018683650996536016,-0.0022101886570453644,x,3.0
7.521184921264648,2.961947441101074,0.0018683650996536016,-0.0022101886570453644,x,3.0
7.57162618637085,2.959498882293701,0.0007878953474573791,-0.002163452096283436,x,3.0
7.622127056121826,2.959498882293701,0.0007878953474573791,-0.002163452096283436,x,3.0
7.672603368759155,2.9608418941497803,0.0011566029861569405,-0.0034725279547274113,x,3.0
7.723174571990967,2.9608418941497803,0.0011566029861569405,-0.0034725279547274113,x,3.0
7.773592948913574,2.9608564376831055,0.001709843403659761,-0.0024462949950248003,x,3.0
7.824058771133423,2.9608564376831055,0.001709843403659761,-0.0024462949950248003,x,3.0
7.874542236328125,2.9605743885040283,0.002021728316321969,-0.001647234777919948,x,3.0
7.92514967918396,2.9605743885040283,0.002021728316321969,-0.001647234777919948,x,3.0
7.975525379180908,2.9595296382904053,0.002296396531164646,-0.001520731602795422,x,3.0
0.0004215240478515625,0.07283083349466324,-5.36588704562746e-05,-0.0009859100682660937,x,-2.0
0.05079936981201172,0.07142866402864456,-0.0003142101923003793,-0.0018924411851912737,x,-2.0
0.10125231742858887,0.07142866402864456,-0.0003142101923003793,-0.0018924411851912737,x,-2.0
0.15153908729553223,0.06812655925750732,-0.0004068537673447281,-0.002706462051719427,x,-2.0
0.20201992988586426,0.06812655925750732,-0.0004068537673447281,-0.002706462051719427,x,-2.0
0.25234031677246094,0.06471502035856247,-0.000576753809582442,-0.002163439756259322,x,-2.0
0.3028411865234375,0.06471502035856247,-0.000576753809582442,-0.002163439756259322,x,-2.0
0.3533172607421875,0.06312882155179977,-0.0009020803263410926,-0.002367642940953374,x,-2.0
0.40387439727783203,0.06312882155179977,-0.0009020803263410926,-0.002367642940953374,x,-2.0
0.4543015956878662,0.06312882155179977,-0.0009020803263410926,-0.002367642940953374,x,-2.0
0.5046114921569824,-0.1222686767578125,-0.0020874175243079662,0.1433611959218979,x,-2.0
0.5551888942718506,-0.1222686767578125,-0.0020874175243079662,0.1433611959218979,x,-2.0
0.605534553527832,-0.3685028553009033,-0.0023351910058408976,0.09469827264547348,x,-2.0
0.6560990810394287,-0.3685028553009033,-0.0023351910058408976,0.09469827264547348,x,-2.0
0.7063586711883545,-0.6571986079216003,-0.002816826803609729,0.03093966469168663,x,-2.0
0.756812334060669,-0.6571986079216003,-0.002816826803609729,0.03093966469168663,x,-2.0
0.8072218894958496,-0.8777366280555725,-0.0028877700679004192,0.0005835474003106356,x,-2.0
0.8577067852020264,-0.8777366280555725,-0.0028877700679004192,0.0005835474003106356,x,-2.0
0.9080731868743896,-1.0512398481369019,-0.002831001067534089,-0.007116626016795635,x,-2.0
0.9585678577423096,-1.0512398481369019,-0.002831001067534089,-0.007116626016795635,x,-2.0
1.0088849067687988,-1.1696912050247192,-0.0027728499844670296,-0.005951404105871916,x,-2.0
1.059359073638916,-1.1696912050247192,-0.0027728499844670296,-0.005951404105871916,x,-2.0
1.109696388244629,-1.2735167741775513,-0.0032799397595226765,-0.004990796558558941,x,-2.0
1.1604554653167725,-1.2735167741775513,-0.0032799397595226765,-0.004990796558558941,x,-2.0
1.2108588218688965,-1.366729736328125,-0.0024067198392003775,-0.00700566777959466,x,-2.0
1.2614238262176514,-1.366729736328125,-0.0024067198392003775,-0.00700566777959466,x,-2.0
1.311739444732666,-1.4432469606399536,-0.0027208393439650536,-0.010296122170984745,x,-2.0
1.3622043132781982,-1.4432469606399536,-0.0027208393439650536,-0.010296122170984745,x,-2.0
1.4125337600708008,-1.4432469606399536,-0.0027208393439650536,-0.010296122170984745,x,-2.0
1.4628067016601562,-1.5509681701660156,-0.0028161138761788607,-0.012586232274770737,x,-2.0
1.513395071029663,-1.5509681701660156,-0.0028161138761788607,-0.012586232274770737,x,-2.0
1.5637574195861816,-1.605101466178894,-0.003171986434608698,-0.013635577633976936,x,-2.0
1.6144013404846191,-1.605101466178894,-0.003171986434608698,-0.013635577633976936,x,-2.0
1.66471529006958,-1.6474051475524902,-0.003079015528783202,-0.012011779472231865,x,-2.0
1.7151200771331787,-1.6474051475524902,-0.003079015528783202,-0.012011779472231865,x,-2.0
1.7654452323913574,-1.68628990650177,-0.003424021415412426,-0.012536742724478245,x,-2.0
1.8158512115478516,-1.68628990650177,-0.003424021415412426,-0.012536742724478245,x,-2.0
1.866222620010376,-1.717205286026001,-0.003907863516360521,-0.012326199561357498,x,-2.0
1.9167156219482422,-1.717205286026001,-0.003907863516360521,-0.012326199561357498,x,-2.0
1.9670722484588623,-1.7409230470657349,-0.003978056367486715,-0.010163789615035057,x,-2.0
2.0175702571868896,-1.7409230470657349,-0.003978056367486715,-0.010163789615035057,x,-2.0
2.067943572998047,-1.761578917503357,-0.004038889892399311,-0.010494702495634556,x,-2.0
2.1184277534484863,-1.761578917503357,-0.004038889892399311,-0.010494702495634556,x,-2.0
2.1688034534454346,-1.78213369846344,-0.004673606716096401,-0.009979316964745522,x,-2.0
2.2193195819854736,-1.78213369846344,-0.004673606716096401,-0.009979316964745522,x,-2.0
2.2698466777801514,-1.8010114431381226,-0.005838086362928152,-0.010131146758794785,x,-2.0
2.3204030990600586,-1.8010114431381226,-0.005838086362928152,-0.010131146758794785,x,-2.0
2.3707432746887207,-1.8140015602111816,-0.006217838730663061,-0.009186760522425175,x,-2.0
2.421247959136963,-1.8140015602111816,-0.006217838730663061,-0.009186760522425175,x,-2.0
2.4715986251831055,-1.8140015602111816,-0.006217838730663061,-0.009186760522425175,x,-2.0
2.521916151046753,-1.8321952819824219,-0.006940429098904133,-0.008558089844882488,x,-2.0
2.5725762844085693,-1.8321952819824219,-0.006940429098904133,-0.008558089844882488,x,-2.0
2.622967004776001,-1.842058539390564,-0.008324921131134033,-0.009089681319892406,x,-2.0
2.673586130142212,-1.842058539390564,-0.008324921131134033,-0.009089681319892406,x,-2.0
2.7239887714385986,-1.851197361946106,-0.009428717195987701,-0.008864358067512512,x,-2.0
2.774473190307617,-1.851197361946106,-0.009428717195987701,-0.008864358067512512,x,-2.0
2.8248419761657715,-1.8575456142425537,-0.010360104963183403,-0.00813200417906046,x,-2.0
2.87544584274292,-1.8575456142425537,-0.010360104963183403,-0.00813200417906046,x,-2.0
2.9258718490600586,-1.867751955986023,-0.012442312203347683,-0.00789137277752161,x,-2.0
2.976416826248169,-1.867751955986023,-0.012442312203347683,-0.00789137277752161,x,-2.0
3.0266950130462646,-1.8748692274093628,-0.013324378989636898,-0.008479740470647812,x,-2.0
3.07729172706604,-1.8748692274093628,-0.013324378989636898,-0.008479740470647812,x,-2.0
3.1275994777679443,-1.8810184001922607,-0.013515190221369267,-0.006497802212834358,x,-2.0
3.178119659423828,-1.8810184001922607,-0.013515190221369267,-0.006497802212834358,x,-2.0
3.228450298309326,-1.885703206062317,-0.013479538261890411,-0.005374421831220388,x,-2.0
3.278930187225342,-1.885703206062317,-0.013479538261890411,-0.005374421831220388,x,-2.0
3.3292629718780518,-1.8903580904006958,-0.014989269897341728,-0.005210638511925936,x,-2.0
3.379791021347046,-1.8903580904006958,-0.014989269897341728,-0.005210638511925936,x,-2.0
3.43025541305542,-1.8903580904006958,-0.014989269897341728,-0.005210638511925936,x,-2.0
3.480574369430542,-1.8967905044555664,-0.015334522351622581,-0.005100935697555542,x,-2.0
3.531125545501709,-1.8967905044555664,-0.015334522351622581,-0.005100935697555542,x,-2.0
3.581453561782837,-1.8972094058990479,-0.01579962484538555,-0.0036913640797138214,x,-2.0
3.631956100463867,-1.8972094058990479,-0.01579962484538555,-0.0036913640797138214,x,-2.0
3.682335138320923,-1.9004817008972168,-0.01764458790421486,-0.003188089234754443,x,-2.0
3.7326865196228027,-1.9004817008972168,-0.01764458790421486,-0.003188089234754443,x,-2.0
3.783050298690796,-1.9035545587539673,-0.01711362414062023,-0.004290157463401556,x,-2.0
3.8337619304656982,-1.9035545587539673,-0.01711362414062023,-0.004290157463401556,x,-2.0
3.8841681480407715,-1.9063994884490967,-0.01660304330289364,-0.004056322388350964,x,-2.0
3.9347524642944336,-1.9063994884490967,-0.01660304330289364,-0.004056322388350964,x,-2.0
3.9852073192596436,-1.9084395170211792,-0.0149907311424613,-0.0030783649999648333,x,-2.0
4.035841226577759,-1.9084395170211792,-0.0149907311424613,-0.0030783649999648333,x,-2.0
4.08626651763916,-1.9103765487670898,-0.014071166515350342,-0.003180690575391054,x,-2.0
4.136885643005371,-1.9103765487670898,-0.014071166515350342,-0.003180690575391054,x,-2.0
4.187208414077759,-1.9125382900238037,-0.014880340546369553,-0.0029493377078324556,x,-2.0
4.237839221954346,-1.9125382900238037,-0.014880340546369553,-0.0029493377078324556,x,-2.0
4.288254499435425,-1.9146424531936646,-0.01635337807238102,-0.0030190858524292707,x,-2.0
4.3387980461120605,-1.9146424531936646,-0.01635337807238102,-0.0030190858524292707,x,-2.0
4.389175176620483,-1.9153857231140137,-0.01437317207455635,-0.0020571041386574507,x,-2.0
4.4396584033966064,-1.9153857231140137,-0.01437317207455635,-0.0020571041386574507,x,-2.0
4.490063428878784,-1.9153857231140137,-0.01437317207455635,-0.0020571041386574507,x,-2.0
4.540432691574097,-1.9183763265609741,-0.013141396455466747,-0.0014102847781032324,x,-2.0
4.591116666793823,-1.9183763265609741,-0.013141396455466747,-0.0014102847781032324,x,-2.0
4.641520023345947,-1.921104073524475,-0.01386378612369299,-0.0006787796737626195,x,-2.0
4.692157030105591,-1.921104073524475,-0.01386378612369299,-0.0006787796737626195,x,-2.0
4.74248480796814,-1.9231517314910889,-0.012081741355359554,7.816104334779084e-05,x,-2.0
4.79311203956604,-1.9231517314910889,-0.012081741355359554,7.816104334779084e-05,x,-2.0
4.843491554260254,-1.924007773399353,-0.01133299432694912,-0.0003652117447927594,x,-2.0
4.894109487533569,-1.924007773399353,-0.01133299432694912,-0.0003652117447927594,x,-2.0
4.944506883621216,-1.926239013671875,-0.011897198855876923,-0.0019464986398816109,x,-2.0
4.995123624801636,-1.926239013671875,-0.011897198855876923,-0.0019464986398816109,x,-2.0
5.045520782470703,-1.9300334453582764,-0.013226178474724293,-0.0024132586549967527,x,-2.0
5.096225023269653,-1.9300334453582764,-0.013226178474724293,-0.0024132586549967527,x,-2.0
5.146541595458984,-1.931864857673645,-0.011219257488846779,-0.0008505482692271471,x,-2.0
5.197198152542114,-1.931864857673645,-0.011219257488846779,-0.0008505482692271471,x,-2.0
5.247569561004639,-1.9323238134384155,-0.010357148945331573,-0.0014501677360385656,x,-2.0
5.2982683181762695,-1.9323238134384155,-0.010357148945331573,-0.0014501677360385656,x,-2.0
5.348590612411499,-1.9342377185821533,-0.010027488693594933,-0.0029155276715755463,x,-2.0
5.399188041687012,-1.9342377185821533,-0.010027488693594933,-0.0029155276715755463,x,-2.0
5.449556112289429,-1.9342377185821533,-0.010027488693594933,-0.0029155276715755463,x,-2.0
5.500002145767212,-1.9379034042358398,-0.01151146087795496,-0.0029878795612603426,x,-2.0
5.550662279129028,-1.9379034042358398,-0.01151146087795496,-0.0029878795612603426,x,-2.0
5.601218223571777,-1.938225269317627,-0.009784025140106678,-0.003688958939164877,x,-2.0
5.651872873306274,-1.938225269317627,-0.009784025140106678,-0.003688958939164877,x,-2.0
5.70219612121582,-1.9407780170440674,-0.00907061342149973,-0.002994950395077467,x,-2.0
5.75267767906189,-1.9407780170440674,-0.00907061342149973,-0.002994950395077467,x,-2.0
5.803096532821655,-1.9424529075622559,-0.010117207653820515,-0.002100205048918724,x,-2.0
5.8536975383758545,-1.9424529075622559,-0.010117207653820515,-0.002100205048918724,x,-2.0
5.904215335845947,-1.944870114326477,-0.008711501955986023,-0.0026182462461292744,x,-2.0
5.9548869132995605,-1.944870114326477,-0.008711501955986023,-0.0026182462461292744,x,-2.0
6.005268573760986,-1.9454691410064697,-0.006031103897839785,-0.0036424067802727222,x,-2.0
6.0558998584747314,-1.9454691410064697,-0.006031103897839785,-0.0036424067802727222,x,-2.0
6.106374263763428,-1.9463387727737427,-0.005300769582390785,-0.004618706647306681,x,-2.0
6.157034397125244,-1.9463387727737427,-0.005300769582390785,-0.004618706647306681,x,-2.0
6.2075440883636475,-1.947548270225525,-0.005845183972269297,-0.004076208453625441,x,-2.0
6.258169412612915,-1.947548270225525,-0.005845183972269297,-0.004076208453625441,x,-2.0
6.308520793914795,-1.9491357803344727,-0.00594260124489665,-0.004211987368762493,x,-2.0
6.359105587005615,-1.9491357803344727,-0.00594260124489665,-0.004211987368762493,x,-2.0
6.409539461135864,-1.9491357803344727,-0.00594260124489665,-0.004211987368762493,x,-2.0
6.459937810897827,-1.94953453540802,-0.005006588064134121,-0.0048507750034332275,x,-2.0
6.510649681091309,-1.94953453540802,-0.005006588064134121,-0.0048507750034332275,x,-2.0
6.561060667037964,-1.9513288736343384,-0.006228978745639324,-0.005169705953449011,x,-2.0
6.611725807189941,-1.9513288736343384,-0.006228978745639324,-0.005169705953449011,x,-2.0
6.662257671356201,-1.9536170959472656,-0.007956107147037983,-0.004327849950641394,x,-2.0
6.712871789932251,-1.9536170959472656,-0.007956107147037983,-0.004327849950641394,x,-2.0
6.763252019882202,-1.9545050859451294,-0.007800268474966288,-0.002834175480529666,x,-2.0
6.813863515853882,-1.9545050859451294,-0.007800268474966288,-0.002834175480529666,x,-2.0
6.864335060119629,-1.956268072128296,-0.008269423618912697,-0.002926598535850644,x,-2.0
6.914952993392944,-1.956268072128296,-0.008269423618912697,-0.002926598535850644,x,-2.0
6.965366840362549,-1.9582575559616089,-0.010291872546076775,-0.0018817459931597114,x,-2.0
7.016029596328735,-1.9582575559616089,-0.010291872546076775,-0.0018817459931597114,x,-2.0
7.066460132598877,-1.9594550132751465,-0.01107887551188469,-0.002552192425355315,x,-2.0
7.117213010787964,-1.9594550132751465,-0.01107887551188469,-0.002552192425355315,x,-2.0
7.167535066604614,-1.959194540977478,-0.010466489009559155,-0.002503808354958892,x,-2.0
7.218133926391602,-1.959194540977478,-0.010466489009559155,-0.002503808354958892,x,-2.0
7.268457651138306,-1.9598926305770874,-0.01095772348344326,-0.002897771541029215,x,-2.0
7.319066762924194,-1.9598926305770874,-0.01095772348344326,-0.002897771541029215,x,-2.0
7.369445323944092,-1.9614514112472534,-0.011849310249090195,-0.003079891437664628,x,-2.0
7.420078754425049,-1.9614514112472534,-0.011849310249090195,-0.003079891437664628,x,-2.0
7.470470905303955,-1.9614514112472534,-0.011849310249090195,-0.003079891437664628,x,-2.0
7.520858526229858,-1.9623193740844727,-0.01192721351981163,-0.0033462962601333857,x,-2.0
7.5713951587677,-1.9623193740844727,-0.01192721351981163,-0.0033462962601333857,x,-2.0
7.6218366622924805,-1.9630281925201416,-0.010650825686752796,-0.0019786967895925045,x,-2.0
7.672414302825928,-1.9630281925201416,-0.010650825686752796,-0.0019786967895925045,x,-2.0
7.722697019577026,-1.9638558626174927,-0.010929856449365616,-0.0015807639574632049,x,-2.0
7.773357629776001,-1.9638558626174927,-0.010929856449365616,-0.0015807639574632049,x,-2.0
7.823781967163086,-1.9646538496017456,-0.011730768717825413,-0.0007845878135412931,x,-2.0
7.874476432800293,-1.9646538496017456,-0.011730768717825413,-0.0007845878135412931,x,-2.0
7.924801588058472,-1.9660581350326538,-0.010686923749744892,-0.000609602895565331,x,-2.0
